Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Nidingen;71190;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1945-12-01 00:00:00;1977-07-31 23:59:59;5.0;57.3025;11.9038
1982-03-01 00:00:00;1995-06-30 23:59:59;4.0;57.3025;11.9038

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1947-04-06;06:00:00;0.00;Y;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1952-12-31;06:00:00;0.00;G;;Tidsperiod (fr.o.m.) = 1945-12-01 00:00:00 (UTC)
1953-01-01;06:00:00;0.00;G;;Tidsperiod (t.o.m.) = 1995-06-30 23:59:59 (UTC)
1953-01-02;06:00:00;0.00;G;;Samplingstid = Ej angivet
1953-01-03;06:00:00;0.00;G;;
1953-01-04;06:00:00;0.00;G;;Kvalitetskoderna:
1953-01-05;06:00:00;0.00;G;;Grön (G) = Kontrollerade och godkända värden.
1953-01-06;06:00:00;0.00;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1953-01-07;06:00:00;0.00;G;;
1953-01-08;06:00:00;0.00;G;;Nätinformation:
1953-01-09;06:00:00;0.00;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1955-03-10;06:00:00;0.00;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1955-03-11;06:00:00;0.00;G;;
1955-03-12;06:00:00;0.00;G;;Möjliga orsaker till saknade data:
1955-03-13;06:00:00;0.00;G;;– stationen eller givaren har varit ur funktion.
1955-03-14;06:00:00;0.00;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1955-03-15;06:00:00;0.00;G
1955-12-15;06:00:00;0.00;G
1955-12-25;06:00:00;0.00;G
1955-12-26;06:00:00;0.00;G
1955-12-27;06:00:00;0.00;G
1955-12-28;06:00:00;0.00;G
1955-12-29;06:00:00;0.00;G
1955-12-30;06:00:00;0.00;G
1955-12-31;06:00:00;0.00;G
1956-01-03;06:00:00;0.00;G
1956-01-04;06:00:00;0.00;G
1956-01-05;06:00:00;0.00;G
1956-01-06;06:00:00;0.00;G
1956-01-07;06:00:00;0.00;G
1956-01-08;06:00:00;0.00;G
1956-01-09;06:00:00;0.00;G
1956-01-10;06:00:00;0.00;G
1956-01-11;06:00:00;0.00;G
1956-01-12;06:00:00;0.00;G
1956-01-13;06:00:00;0.00;G
1956-01-14;06:00:00;0.00;G
1956-01-15;06:00:00;0.00;G
1956-01-16;06:00:00;0.00;G
1956-01-17;06:00:00;0.00;G
1956-01-18;06:00:00;0.00;G
1956-01-19;06:00:00;0.00;G
1956-01-20;06:00:00;0.00;G
1956-01-21;06:00:00;0.00;G
1956-01-22;06:00:00;0.00;G
1956-01-23;06:00:00;0.00;G
1956-01-24;06:00:00;0.00;G
1956-01-25;06:00:00;0.00;G
1956-01-26;06:00:00;0.00;G
1956-01-27;06:00:00;0.00;G
1956-01-28;06:00:00;0.00;G
1956-01-29;06:00:00;0.00;G
1956-01-30;06:00:00;0.00;G
1956-01-31;06:00:00;0.00;G
1956-02-02;06:00:00;0.00;G
1956-02-03;06:00:00;0.00;G
1956-02-04;06:00:00;0.00;G
1956-02-05;06:00:00;0.00;G
1956-02-06;06:00:00;0.00;G
1956-02-07;06:00:00;0.00;G
1956-02-27;06:00:00;0.00;G
1956-02-28;06:00:00;0.00;G
1956-02-29;06:00:00;0.00;G
1956-03-01;06:00:00;0.00;G
1956-03-02;06:00:00;0.00;G
1956-03-03;06:00:00;0.00;G
1956-03-04;06:00:00;0.00;G
1956-03-05;06:00:00;0.00;G
1956-03-06;06:00:00;0.00;G
1956-03-07;06:00:00;0.00;G
1956-03-08;06:00:00;0.00;G
1956-03-09;06:00:00;0.00;G
1956-03-10;06:00:00;0.00;G
1956-03-11;06:00:00;0.00;G
1956-03-12;06:00:00;0.00;G
1956-03-13;06:00:00;0.00;G
1956-03-14;06:00:00;0.00;G
1956-03-15;06:00:00;0.00;G
1956-03-16;06:00:00;0.00;G
1956-03-17;06:00:00;0.00;G
1956-04-07;06:00:00;0.00;G
1956-04-08;06:00:00;0.00;G
1956-04-09;06:00:00;0.00;G
1956-04-10;06:00:00;0.00;G
1957-02-13;06:00:00;0.00;G
1957-02-14;06:00:00;0.00;G
1957-02-15;06:00:00;0.00;G
1957-02-16;06:00:00;0.00;G
1957-02-17;06:00:00;0.00;G
1957-02-18;06:00:00;0.00;G
1957-02-19;06:00:00;0.00;G
1957-02-20;06:00:00;0.00;G
1957-02-21;06:00:00;0.00;G
1957-02-22;06:00:00;0.00;G
1957-02-23;06:00:00;0.00;G
1957-02-24;06:00:00;0.00;G
1957-02-25;06:00:00;0.00;G
1957-02-26;06:00:00;0.00;G
1957-02-28;06:00:00;0.00;G
1957-03-18;06:00:00;0.00;G
1957-03-19;06:00:00;0.00;G
1958-01-06;06:00:00;0.00;G
1958-01-12;06:00:00;0.00;G
1958-01-13;06:00:00;0.00;G
1958-01-14;06:00:00;0.00;G
1958-01-15;06:00:00;0.00;G
1958-01-16;06:00:00;0.00;G
1958-01-17;06:00:00;0.00;G
1958-01-18;06:00:00;0.00;G
1958-01-19;06:00:00;0.00;G
1958-01-28;06:00:00;0.00;G
1958-01-29;06:00:00;0.00;G
1958-01-30;06:00:00;0.00;G
1958-01-31;06:00:00;0.00;G
1958-02-01;06:00:00;0.00;G
1958-02-02;06:00:00;0.00;G
1958-02-03;06:00:00;0.00;G
1958-02-04;06:00:00;0.00;G
1958-02-05;06:00:00;0.00;G
1958-02-06;06:00:00;0.00;G
1958-02-07;06:00:00;0.00;G
1958-02-08;06:00:00;0.00;G
1958-02-11;06:00:00;0.00;G
1958-02-12;06:00:00;0.00;G
1958-02-13;06:00:00;0.00;G
1958-02-14;06:00:00;0.00;G
1958-02-15;06:00:00;0.00;G
1958-02-16;06:00:00;0.00;G
1958-02-17;06:00:00;0.00;G
1958-02-18;06:00:00;0.00;G
1958-03-02;06:00:00;0.00;G
1958-03-03;06:00:00;0.00;G
1958-03-04;06:00:00;0.00;G
1958-03-05;06:00:00;0.00;G
1958-03-06;06:00:00;0.00;G
